11.01.2022,75.1315
12.01.2022,74.8355
13.01.2022,74.5277
14.01.2022,74.5686
15.01.2022,75.7668
18.01.2022,76.0404
19.01.2022,76.3347
20.01.2022,76.8697
21.01.2022,76.4408
22.01.2022,76.6903
25.01.2022,77.3649
26.01.2022,78.6422
27.01.2022,78.9437
28.01.2022,78.947
29.01.2022,77.8174
01.02.2022,77.4702
02.02.2022,77.1302
03.02.2022,76.4849
04.02.2022,76.6501
05.02.2022,76.0509
08.02.2022,75.6806
09.02.2022,75.3042
10.02.2022,74.8015
11.02.2022,74.7241
12.02.2022,74.9867
15.02.2022,76.5762
16.02.2022,76.166
17.02.2022,75.0141
18.02.2022,75.7527
19.02.2022,75.7619
22.02.2022,76.7671
23.02.2022,80.4194
25.02.2022,86.9288
26.02.2022,83.5485
01.03.2022,93.5589
02.03.2022,91.7457
03.03.2022,103.2487
04.03.2022,111.7564
05.03.2022,105.8124
06.03.2022,105.8124
10.03.2022,116.0847
11.03.2022,120.3785
12.03.2022,116.7517
15.03.2022,115.1963
16.03.2022,111.4823
17.03.2022,108.0521
18.03.2022,104.8012
19.03.2022,103.9524
22.03.2022,104.6819
23.03.2022,104.0741
24.03.2022,103.1618
25.03.2022,96.0458
26.03.2022,95.6618
29.03.2022,93.7125
30.03.2022,86.2843
31.03.2022,84.0851
01.04.2022,83.4097
02.04.2022,83.4285
05.04.2022,83.5932
06.04.2022,83.352
07.04.2022,82.5962
08.04.2022,76.2547
09.04.2022,74.8501
12.04.2022,79.1596
13.04.2022,79.6274
14.04.2022,79.8471
15.04.2022,81.288
16.04.2022,80.0437
19.04.2022,79.4529
20.04.2022,79.0287
21.04.2022,77.0809
22.04.2022,74.999
23.04.2022,73.505
26.04.2022,73.3611
27.04.2022,72.7089
28.04.2022,72.8764
29.04.2022,72.2953
30.04.2022,71.0237
05.05.2022,69.416
06.05.2022,66.2378
07.05.2022,67.3843
12.05.2022,68.8389
13.05.2022,65.7916
14.05.2022,63.7799
17.05.2022,63.4445
18.05.2022,63.5428
19.05.2022,63.5643
20.05.2022,62.4031
21.05.2022,58.8862
24.05.2022,58.2087
25.05.2022,56.969
26.05.2022,56.2996
27.05.2022,62.0495
28.05.2022,66.4029
31.05.2022,63.0975
01.06.2022,61.6069
02.06.2022,61.4733
03.06.2022,61.575
04.06.2022,61.9659
07.06.2022,61.1094
08.06.2022,60.9565
09.06.2022,60.2282
10.06.2022,58.3895
11.06.2022,57.778
15.06.2022,57.0926
16.06.2022,56.6624
17.06.2022,56.8691
18.06.2022,56.7101
21.06.2022,56.1727
22.06.2022,54.7081
23.06.2022,53.2788
24.06.2022,53.3578
25.06.2022,53.3234
28.06.2022,53.3641
29.06.2022,52.9699
30.06.2022,51.158
01.07.2022,52.5123
02.07.2022,53.7676
05.07.2022,55.0858
06.07.2022,58.5118
07.07.2022,62.911
08.07.2022,63.1427
09.07.2022,61.2664
12.07.2022,61.3045
13.07.2022,58.8541
14.07.2022,58.5322
15.07.2022,58.2568
16.07.2022,57.8323
19.07.2022,56.5616
20.07.2022,55.437
21.07.2022,54.8491
22.07.2022,56.4783
23.07.2022,57.3917
26.07.2022,57.7821
27.07.2022,58.6605
28.07.2022,60.2198
29.07.2022,60.2031
30.07.2022,61.3101
02.08.2022,62.0506
03.08.2022,60.1595
04.08.2022,60.2374
05.08.2022,60.258
06.08.2022,60.3696
09.08.2022,60.3164
10.08.2022,60.3814
11.08.2022,60.4542
12.08.2022,60.6229
13.08.2022,60.8993
16.08.2022,61.3747
17.08.2022,61.4247
18.08.2022,60.7552
19.08.2022,59.957
20.08.2022,59.1321
23.08.2022,59.7419
24.08.2022,59.8963
25.08.2022,59.9974
26.08.2022,59.7699
27.08.2022,60.0924
30.08.2022,60.3636
31.08.2022,60.3677
01.09.2022,60.2386
02.09.2022,60.237
03.09.2022,60.3713
06.09.2022,60.9033
07.09.2022,60.8544
08.09.2022,61.1814
09.09.2022,60.801
10.09.2022,60.4696
13.09.2022,60.4568
14.09.2022,60.0676
15.09.2022,59.7751
16.09.2022,59.6663
17.09.2022,60.0316
20.09.2022,60.1662
21.09.2022,60.0158
22.09.2022,60.8685
23.09.2022,59.8318
24.09.2022,58.1006
27.09.2022,57.999
28.09.2022,58.1756
29.09.2022,58.4485
30.09.2022,57.413
01.10.2022,55.2987
04.10.2022,57.5664
05.10.2022,58.7913
06.10.2022,59.4043
07.10.2022,60.2534
08.10.2022,61.2475
