01.01.2014,32.6587
10.01.2014,33.1547
11.01.2014,33.2062
14.01.2014,33.1204
15.01.2014,33.2386
16.01.2014,33.3562
17.01.2014,33.4013
18.01.2014,33.4343
21.01.2014,33.6429
22.01.2014,33.8161
23.01.2014,33.8688
24.01.2014,34.0334
25.01.2014,34.26
28.01.2014,34.7093
29.01.2014,34.625
30.01.2014,34.5633
31.01.2014,35.2448
01.02.2014,35.18
04.02.2014,35.2347
05.02.2014,35.4502
06.02.2014,34.9592
07.02.2014,34.7287
08.02.2014,34.6044
11.02.2014,34.7636
12.02.2014,34.7964
13.02.2014,34.7595
14.02.2014,34.8611
15.02.2014,35.2559
18.02.2014,35.0976
19.02.2014,35.2386
20.02.2014,35.5857
21.02.2014,35.767
22.02.2014,35.6828
25.02.2014,35.5112
26.02.2014,35.5669
27.02.2014,35.7872
28.02.2014,36.0501
01.03.2014,36.1847
04.03.2014,36.3784
05.03.2014,36.3208
06.03.2014,36.0849
07.03.2014,36.1251
08.03.2014,36.2618
12.03.2014,36.4015
13.03.2014,36.4865
14.03.2014,36.4566
15.03.2014,36.6391
18.03.2014,36.6505
19.03.2014,36.4487
20.03.2014,36.207
21.03.2014,36.1081
22.03.2014,36.4022
25.03.2014,36.1663
26.03.2014,35.9316
27.03.2014,35.4494
28.03.2014,35.581
29.03.2014,35.6871
01.04.2014,35.6053
02.04.2014,35.024
03.04.2014,35.2517
04.04.2014,35.5154
05.04.2014,35.501
08.04.2014,35.4679
09.04.2014,35.5475
10.04.2014,35.7493
11.04.2014,35.5581
12.04.2014,35.6239
15.04.2014,35.989
16.04.2014,35.9635
17.04.2014,36.0813
18.04.2014,35.9287
19.04.2014,35.5389
22.04.2014,35.6688
23.04.2014,35.6785
24.04.2014,35.6625
25.04.2014,35.683
26.04.2014,35.9289
29.04.2014,36.0245
30.04.2014,35.6983
01.05.2014,35.7227
06.05.2014,35.8381
07.05.2014,35.655
08.05.2014,35.4971
09.05.2014,35.0343
13.05.2014,35.2091
14.05.2014,34.8789
15.05.2014,34.709
16.05.2014,34.7005
17.05.2014,34.7794
20.05.2014,34.7394
21.05.2014,34.6007
22.05.2014,34.5078
23.05.2014,34.2802
24.05.2014,34.3139
27.05.2014,34.0771
28.05.2014,34.2571
29.05.2014,34.4895
30.05.2014,34.6481
31.05.2014,34.7352
03.06.2014,34.8887
04.06.2014,35.0115
05.06.2014,35.1398
06.06.2014,34.9043
07.06.2014,34.6573
10.06.2014,34.3303
11.06.2014,34.3681
12.06.2014,34.3227
17.06.2014,34.5654
18.06.2014,34.8095
19.06.2014,34.8232
20.06.2014,34.3025
21.06.2014,34.419
24.06.2014,34.2797
25.06.2014,33.9812
26.06.2014,33.907
27.06.2014,33.7508
28.06.2014,33.6306
01.07.2014,33.8434
02.07.2014,34.2275
03.07.2014,34.2496
04.07.2014,34.1949
05.07.2014,34.3236
08.07.2014,34.5691
09.07.2014,34.4258
10.07.2014,34.0758
11.07.2014,33.8353
12.07.2014,34.0582
15.07.2014,34.3135
16.07.2014,34.3723
17.07.2014,34.3853
18.07.2014,34.7998
19.07.2014,35.1627
22.07.2014,35.09
23.07.2014,35.0387
24.07.2014,34.8101
25.07.2014,35.0786
26.07.2014,35.0535
29.07.2014,35.3457
30.07.2014,35.6339
31.07.2014,35.7271
01.08.2014,35.4438
02.08.2014,35.7272
05.08.2014,35.6605
06.08.2014,35.7987
07.08.2014,36.1102
08.08.2014,36.2496
09.08.2014,36.4461
12.08.2014,36.0475
13.08.2014,36.089
14.08.2014,36.2222
15.08.2014,36.0395
16.08.2014,36.0014
19.08.2014,36.0294
20.08.2014,36.1094
21.08.2014,36.224
22.08.2014,36.3317
23.08.2014,36.0027
26.08.2014,36.1201
27.08.2014,36.1358
28.08.2014,36.1397
29.08.2014,36.3053
30.08.2014,36.9316
02.09.2014,37.2945
03.09.2014,37.348
04.09.2014,37.3183
05.09.2014,36.8038
06.09.2014,36.9219
09.09.2014,37.0866
10.09.2014,37.0261
11.09.2014,37.1693
12.09.2014,37.3758
13.09.2014,37.6545
16.09.2014,37.9861
17.09.2014,38.7058
18.09.2014,38.3724
19.09.2014,38.4209
20.09.2014,38.4134
23.09.2014,38.5782
24.09.2014,38.6672
25.09.2014,38.383
26.09.2014,38.3007
27.09.2014,38.7243
30.09.2014,39.3866
01.10.2014,39.3836
02.10.2014,39.6604
03.10.2014,39.5474
04.10.2014,39.698
07.10.2014,39.982
08.10.2014,39.7417
09.10.2014,39.9819
10.10.2014,39.98
11.10.2014,40.2125
14.10.2014,40.3251
15.10.2014,40.5304
16.10.2014,40.9416
17.10.2014,40.7457
18.10.2014,41.045
21.10.2014,40.8815
22.10.2014,41.0501
23.10.2014,40.9671
24.10.2014,41.4958
25.10.2014,41.8101
28.10.2014,41.9497
29.10.2014,42.3934
30.10.2014,42.6525
31.10.2014,43.3943
01.11.2014,41.9627
06.11.2014,44.3993
07.11.2014,45.1854
08.11.2014,47.8774
11.11.2014,45.8926
12.11.2014,45.952
13.11.2014,46.3379
14.11.2014,46.1233
15.11.2014,47.392
18.11.2014,47.3329
19.11.2014,46.9797
20.11.2014,47.0294
21.11.2014,46.7047
22.11.2014,45.7926
25.11.2014,44.7852
26.11.2014,44.9758
27.11.2014,46.4244
28.11.2014,47.6629
29.11.2014,49.322
02.12.2014,51.8068
03.12.2014,50.7678
04.12.2014,54.3821
05.12.2014,52.6932
06.12.2014,53.1088
09.12.2014,53.3079
10.12.2014,54.2116
11.12.2014,54.2758
12.12.2014,54.7932
13.12.2014,56.8919
16.12.2014,58.3461
17.12.2014,61.1512
18.12.2014,67.7851
19.12.2014,59.6029
20.12.2014,60.6825
23.12.2014,56.494
24.12.2014,54.5687
25.12.2014,54.4913
26.12.2014,52.6159
27.12.2014,52.0343
30.12.2014,56.6801
31.12.2014,56.2584
